Campaign,Start,End,Reach
Total,2018-05-22,2018-05-29,2295811
Total,2018-05-22,2018-05-30,2316803
Total,2018-05-22,2018-05-31,2326019
Total,2018-05-22,2018-08-03,2335235
Total,2018-05-22,2018-08-04,2472451
Total,2018-05-22,2018-08-05,2547203
Total,2018-05-22,2018-08-06,2553347
Total,2018-05-22,2018-08-07,2554883
Total,2018-05-22,2018-08-08,2576387
Total,2018-05-22,2018-08-09,2625539
Total,2018-05-22,2018-08-10,2657795
Total,2018-05-22,2018-08-11,2671107
Total,2018-05-22,2018-08-12,2677251
Total,2018-05-22,2018-08-13,2689538
Total,2018-05-22,2018-08-14,2697218
Total,2018-05-22,2018-08-15,2698242
Total,2018-05-22,2018-08-16,2699266
Total,2018-05-22,2018-08-17,2699267
Total,2018-05-22,2018-08-18,2721282
Total,2018-05-22,2018-08-19,2751489
Total,2018-05-22,2018-08-20,2778113
Total,2018-05-22,2018-08-21,2793986
Total,2018-05-22,2018-08-22,2807299
Total,2018-05-22,2018-08-23,2810883
Total,2018-05-22,2018-08-24,2813443
Total,2018-05-22,2018-08-25,2817027
Total,2018-05-22,2018-08-26,2819074
Total,2018-05-22,2018-08-27,2821634
Total,2018-05-22,2018-08-28,2823682
Total,2018-05-22,2018-08-29,2825218
Total,2018-05-22,2018-08-30,2825730
Total,2018-05-23,2018-05-23,1317891
Total,2018-05-23,2018-05-24,1828866
Total,2018-05-23,2018-05-25,2030594
Total,2018-05-23,2018-05-26,2130434
Total,2018-05-23,2018-05-27,2182146
Total,2018-05-23,2018-05-28,2196994
Total,2018-05-23,2018-05-29,2196994
Total,2018-05-23,2018-05-30,2220034
Total,2018-05-23,2018-05-31,2230274
Total,2018-05-23,2018-08-03,2239490
Total,2018-05-23,2018-08-04,2384386
Total,2018-05-23,2018-08-05,2461698
Total,2018-05-23,2018-08-06,2467842
Total,2018-05-23,2018-08-07,2469378
Total,2018-05-23,2018-08-08,2490882
Total,2018-05-23,2018-08-09,2540034
Total,2018-05-23,2018-08-10,2573826
Total,2018-05-23,2018-08-11,2588162
Total,2018-05-23,2018-08-12,2594306
Total,2018-05-23,2018-08-13,2606593
Total,2018-05-23,2018-08-14,2614274
Total,2018-05-23,2018-08-15,2615297
Total,2018-05-23,2018-08-16,2616321
Total,2018-05-23,2018-08-17,2616322
Total,2018-05-23,2018-08-18,2638849
Total,2018-05-23,2018-08-19,2669056
Total,2018-05-23,2018-08-20,2696192
Total,2018-05-23,2018-08-21,2712065
Total,2018-05-23,2018-08-22,2725378
Total,2018-05-23,2018-08-23,2728962
Total,2018-05-23,2018-08-24,2731522
Total,2018-05-23,2018-08-25,2735106
Total,2018-05-23,2018-08-26,2737154
Total,2018-05-23,2018-08-27,2739714
Total,2018-05-23,2018-08-28,2741762
Total,2018-05-23,2018-08-29,2743298
Total,2018-05-23,2018-08-30,2743810
Total,2018-05-24,2018-05-24,1561856
Total,2018-05-24,2018-05-25,1882625
Total,2018-05-24,2018-05-26,2017281
Total,2018-05-24,2018-05-27,2084353
Total,2018-05-24,2018-05-28,2102785
Total,2018-05-24,2018-05-29,2102785
Total,2018-05-24,2018-05-30,2129922
Total,2018-05-24,2018-05-31,2141186
Total,2018-05-24,2018-08-03,2150914
Total,2018-05-24,2018-08-04,2298370
Total,2018-05-24,2018-08-05,2375682
Total,2018-05-24,2018-08-06,2382338
Total,2018-05-24,2018-08-07,2383874
Total,2018-05-24,2018-08-08,2405378
Total,2018-05-24,2018-08-09,2455554
Total,2018-05-24,2018-08-10,2489858
Total,2018-05-24,2018-08-11,2504706
Total,2018-05-24,2018-08-12,2512386
Total,2018-05-24,2018-08-13,2524673
Total,2018-05-24,2018-08-14,2532353
Total,2018-05-24,2018-08-15,2533377
Total,2018-05-24,2018-08-16,2534400
Total,2018-05-24,2018-08-17,2534402
Total,2018-05-24,2018-08-18,2557441
Total,2018-05-24,2018-08-19,2588671
Total,2018-05-24,2018-08-20,2615808
Total,2018-05-24,2018-08-21,2632192
Total,2018-05-24,2018-08-22,2645505
Total,2018-05-24,2018-08-23,2649090
Total,2018-05-24,2018-08-24,2651650
Total,2018-05-24,2018-08-25,2655234
Total,2018-05-24,2018-08-26,2657793
Total,2018-05-24,2018-08-27,2660353
Total,2018-05-24,2018-08-28,2662401
Total,2018-05-24,2018-08-29,2663937
Total,2018-05-24,2018-08-30,2664449
Total,2018-05-25,2018-05-25,1599233
Total,2018-05-25,2018-05-26,1854465
Total,2018-05-25,2018-05-27,1955841
Total,2018-05-25,2018-05-28,1979905
Total,2018-05-25,2018-05-29,1979905
Total,2018-05-25,2018-05-30,2013186
Total,2018-05-25,2018-05-31,2027522
Total,2018-05-25,2018-08-03,2037762
Total,2018-05-25,2018-08-04,2188290
Total,2018-05-25,2018-08-05,2269698
Total,2018-05-25,2018-08-06,2276866
Total,2018-05-25,2018-08-07,2278402
Total,2018-05-25,2018-08-08,2300930
Total,2018-05-25,2018-08-09,2351618
Total,2018-05-25,2018-08-10,2386946
Total,2018-05-25,2018-08-11,2401794
Total,2018-05-25,2018-08-12,2409986
Total,2018-05-25,2018-08-13,2422273
Total,2018-05-25,2018-08-14,2429953
Total,2018-05-25,2018-08-15,2430977
Total,2018-05-25,2018-08-16,2432000
Total,2018-05-25,2018-08-17,2432002
Total,2018-05-25,2018-08-18,2455553
Total,2018-05-25,2018-08-19,2486783
Total,2018-05-25,2018-08-20,2514432
Total,2018-05-25,2018-08-21,2531840
Total,2018-05-25,2018-08-22,2545665
Total,2018-05-25,2018-08-23,2549762
Total,2018-05-25,2018-08-24,2552322
Total,2018-05-25,2018-08-25,2555906
Total,2018-05-25,2018-08-26,2558978
Total,2018-05-25,2018-08-27,2561537
Total,2018-05-25,2018-08-28,2563585
Total,2018-05-25,2018-08-29,2565121
Total,2018-05-25,2018-08-30,2565633
Total,2018-05-26,2018-05-26,1372161
Total,2018-05-26,2018-05-27,1682177
Total,2018-05-26,2018-05-28,1736961
Total,2018-05-26,2018-05-29,1736961
Total,2018-05-26,2018-05-30,1831426
Total,2018-05-26,2018-05-31,1855490
Total,2018-05-26,2018-08-03,1866242
Total,2018-05-26,2018-08-04,2023426
Total,2018-05-26,2018-08-05,2110978
Total,2018-05-26,2018-08-06,2119170
Total,2018-05-26,2018-08-07,2120706
Total,2018-05-26,2018-08-08,2143234
Total,2018-05-26,2018-08-09,2194434
Total,2018-05-26,2018-08-10,2230786
Total,2018-05-26,2018-08-11,2246146
Total,2018-05-26,2018-08-12,2254850
Total,2018-05-26,2018-08-13,2267136
Total,2018-05-26,2018-08-14,2274817
Total,2018-05-26,2018-08-15,2275841
Total,2018-05-26,2018-08-16,2276864
Total,2018-05-26,2018-08-17,2276866
Total,2018-05-26,2018-08-18,2301441
Total,2018-05-26,2018-08-19,2333182
Total,2018-05-26,2018-08-20,2361343
Total,2018-05-26,2018-08-21,2379264
Total,2018-05-26,2018-08-22,2393601
Total,2018-05-26,2018-08-23,2397698
Total,2018-05-26,2018-08-24,2400257
Total,2018-05-26,2018-08-25,2403841
Total,2018-05-26,2018-08-26,2406913
Total,2018-05-26,2018-08-27,2409473
Total,2018-05-26,2018-08-28,2411521
Total,2018-05-26,2018-08-29,2413057
Total,2018-05-26,2018-08-30,2413569
Total,2018-05-27,2018-05-27,1185024
Total,2018-05-27,2018-05-28,1313537
Total,2018-05-27,2018-05-29,1313537
Total,2018-05-27,2018-05-30,1545474
Total,2018-05-27,2018-05-31,1585410
Total,2018-05-27,2018-08-03,1596674
Total,2018-05-27,2018-08-04,1769474
Total,2018-05-27,2018-08-05,1879554
Total,2018-05-27,2018-08-06,1888258
Total,2018-05-27,2018-08-07,1890306
Total,2018-05-27,2018-08-08,1913346
Total,2018-05-27,2018-08-09,1970178
Total,2018-05-27,2018-08-10,2006530
Total,2018-05-27,2018-08-11,2022402
Total,2018-05-27,2018-08-12,2031618
Total,2018-05-27,2018-08-13,2043904
Total,2018-05-27,2018-08-14,2052609
Total,2018-05-27,2018-08-15,2053632
Total,2018-05-27,2018-08-16,2054655
Total,2018-05-27,2018-08-17,2054658
Total,2018-05-27,2018-08-18,2080256
Total,2018-05-27,2018-08-19,2113021
Total,2018-05-27,2018-08-20,2142207
Total,2018-05-27,2018-08-21,2161151
Total,2018-05-27,2018-08-22,2176001
Total,2018-05-27,2018-08-23,2180609
Total,2018-05-27,2018-08-24,2183169
Total,2018-05-27,2018-08-25,2187265
Total,2018-05-27,2018-08-26,2190849
Total,2018-05-27,2018-08-27,2193409
Total,2018-05-27,2018-08-28,2195457
Total,2018-05-27,2018-08-29,2197505
Total,2018-05-27,2018-08-30,2198017
Total,2018-05-28,2018-05-28,374401
Total,2018-05-28,2018-05-29,374401
Total,2018-05-28,2018-05-30,962819
Total,2018-05-28,2018-05-31,1069315
Total,2018-05-28,2018-08-03,1084163
Total,2018-05-28,2018-08-04,1294083
Total,2018-05-28,2018-08-05,1411586
Total,2018-05-28,2018-08-06,1419010
Total,2018-05-28,2018-08-07,1420546
Total,2018-05-28,2018-08-08,1446658
Total,2018-05-28,2018-08-09,1509378
Total,2018-05-28,2018-08-10,1553410
Total,2018-05-28,2018-08-11,1572354
Total,2018-05-28,2018-08-12,1581570
Total,2018-05-28,2018-08-13,1593088
Total,2018-05-28,2018-08-14,1600001
Total,2018-05-28,2018-08-15,1601280
Total,2018-05-28,2018-08-16,1602047
Total,2018-05-28,2018-08-17,1602306
Total,2018-05-28,2018-08-18,1632768
Total,2018-05-28,2018-08-19,1673981
Total,2018-05-28,2018-08-20,1699839
Total,2018-05-28,2018-08-21,1717503
Total,2018-05-28,2018-08-22,1733889
Total,2018-05-28,2018-08-23,1740033
Total,2018-05-28,2018-08-24,1742593
Total,2018-05-28,2018-08-25,1745921
Total,2018-05-28,2018-08-26,1749761
Total,2018-05-28,2018-08-27,1751809
Total,2018-05-28,2018-08-28,1754625
Total,2018-05-28,2018-08-29,1756929
Total,2018-05-28,2018-08-30,1757697
Total,2018-05-29,2018-05-30,756099
Total,2018-05-29,2018-05-31,884994
Total,2018-05-29,2018-08-03,897282
Total,2018-05-29,2018-08-04,1121282
Total,2018-05-29,2018-08-05,1244418
Total,2018-05-29,2018-08-06,1252610
Total,2018-05-29,2018-08-07,1254146
Total,2018-05-29,2018-08-08,1281538
Total,2018-05-29,2018-08-09,1348098
Total,2018-05-29,2018-08-10,1394177
Total,2018-05-29,2018-08-11,1414658
Total,2018-05-29,2018-08-12,1423874
Total,2018-05-29,2018-08-13,1435647
Total,2018-05-29,2018-08-14,1442561
Total,2018-05-29,2018-08-15,1443840
Total,2018-05-29,2018-08-16,1444607
Total,2018-05-29,2018-08-17,1444865
Total,2018-05-29,2018-08-18,1477120
Total,2018-05-29,2018-08-19,1520125
Total,2018-05-29,2018-08-20,1546494
Total,2018-05-29,2018-08-21,1564671
Total,2018-05-29,2018-08-22,1581057
Total,2018-05-29,2018-08-23,1587457
Total,2018-05-29,2018-08-24,1590017
Total,2018-05-29,2018-08-25,1593345
Total,2018-05-29,2018-08-26,1597185
Total,2018-05-29,2018-08-27,1599489
Total,2018-05-29,2018-08-28,1602305
Total,2018-05-29,2018-08-29,1604609
Total,2018-05-29,2018-08-30,1605377
Total,2018-05-30,2018-05-30,756099
Total,2018-05-30,2018-05-31,884994
Total,2018-05-30,2018-08-03,897282
Total,2018-05-30,2018-08-04,1121282
Total,2018-05-30,2018-08-05,1244418
Total,2018-05-30,2018-08-06,1252610
Total,2018-05-30,2018-08-07,1254146
Total,2018-05-30,2018-08-08,1281538
Total,2018-05-30,2018-08-09,1348098
Total,2018-05-30,2018-08-10,1394177
Total,2018-05-30,2018-08-11,1414658
Total,2018-05-30,2018-08-12,1423874
Total,2018-05-30,2018-08-13,1435647
Total,2018-05-30,2018-08-14,1442561
Total,2018-05-30,2018-08-15,1443840
Total,2018-05-30,2018-08-16,1444607
Total,2018-05-30,2018-08-17,1444865
Total,2018-05-30,2018-08-18,1477120
Total,2018-05-30,2018-08-19,1520125
Total,2018-05-30,2018-08-20,1546494
Total,2018-05-30,2018-08-21,1564671
Total,2018-05-30,2018-08-22,1581057
Total,2018-05-30,2018-08-23,1587457
Total,2018-05-30,2018-08-24,1590017
Total,2018-05-30,2018-08-25,1593345
Total,2018-05-30,2018-08-26,1597185
Total,2018-05-30,2018-08-27,1599489
Total,2018-05-30,2018-08-28,1602305
Total,2018-05-30,2018-08-29,1604609
Total,2018-05-30,2018-08-30,1605377
Total,2018-05-31,2018-05-31,326272
Total,2018-05-31,2018-08-03,343360
Total,2018-05-31,2018-08-04,596352
Total,2018-05-31,2018-08-05,724736
Total,2018-05-31,2018-08-06,733440
Total,2018-05-31,2018-08-07,735232
Total,2018-05-31,2018-08-08,767232
Total,2018-05-31,2018-08-09,844288
Total,2018-05-31,2018-08-10,895104
Total,2018-05-31,2018-08-11,931840
Total,2018-05-31,2018-08-12,941312
Total,2018-05-31,2018-08-13,953343
Total,2018-05-31,2018-08-14,960512
Total,2018-05-31,2018-08-15,962047
Total,2018-05-31,2018-08-16,962814
Total,2018-05-31,2018-08-17,963072
Total,2018-05-31,2018-08-18,1000703
Total,2018-05-31,2018-08-19,1046013
Total,2018-05-31,2018-08-20,1073918
Total,2018-05-31,2018-08-21,1094143
Total,2018-05-31,2018-08-22,1112832
Total,2018-05-31,2018-08-23,1119488
Total,2018-05-31,2018-08-24,1122304
Total,2018-05-31,2018-08-25,1125888
Total,2018-05-31,2018-08-26,1129728
Total,2018-05-31,2018-08-27,1132032
Total,2018-05-31,2018-08-28,1134848
Total,2018-05-31,2018-08-29,1137152
Total,2018-05-31,2018-08-30,1137920
Total,2018-08-03,2018-08-03,18168
Total,2018-08-03,2018-08-04,294464
Total,2018-08-03,2018-08-05,433472
Total,2018-08-03,2018-08-06,441472
Total,2018-08-03,2018-08-07,443263
Total,2018-08-03,2018-08-16,658047
Total,2018-08-03,2018-08-17,659072
Total,2018-08-03,2018-08-18,704255
Total,2018-08-03,2018-08-19,752765
Total,2018-08-03,2018-08-20,781182
Total,2018-08-03,2018-08-21,802687
Total,2018-08-03,2018-08-22,823808
Total,2018-08-03,2018-08-23,830080
Total,2018-08-03,2018-08-24,833280
Total,2018-08-03,2018-08-25,836864
Total,2018-08-03,2018-08-26,840960
Total,2018-08-03,2018-08-27,844288
Total,2018-08-03,2018-08-28,848000
Total,2018-08-03,2018-08-29,850432
Total,2018-08-03,2018-08-30,851200
Total,2018-08-04,2018-08-04,293248
Total,2018-08-04,2018-08-05,432960
Total,2018-08-04,2018-08-06,440960
Total,2018-08-04,2018-08-07,442751
Total,2018-08-04,2018-08-16,657791
Total,2018-08-04,2018-08-17,658816
Total,2018-08-04,2018-08-18,703999
Total,2018-08-04,2018-08-19,752509
Total,2018-08-04,2018-08-20,781054
Total,2018-08-04,2018-08-21,802559
Total,2018-08-04,2018-08-22,823808
Total,2018-08-04,2018-08-23,830080
Total,2018-08-04,2018-08-24,833280
Total,2018-08-04,2018-08-25,836864
Total,2018-08-04,2018-08-26,840960
Total,2018-08-04,2018-08-27,844288
Total,2018-08-04,2018-08-28,848000
Total,2018-08-04,2018-08-29,850432
Total,2018-08-04,2018-08-30,851200
Total,2018-08-05,2018-08-05,375296
Total,2018-08-05,2018-08-06,389120
Total,2018-08-05,2018-08-07,391231
Total,2018-08-05,2018-08-16,651519
Total,2018-08-05,2018-08-17,652800
Total,2018-08-05,2018-08-18,698239
Total,2018-08-05,2018-08-19,747645
Total,2018-08-05,2018-08-20,776446
Total,2018-08-05,2018-08-21,798079
Total,2018-08-05,2018-08-22,819584
Total,2018-08-05,2018-08-23,826624
Total,2018-08-05,2018-08-24,829952
Total,2018-08-05,2018-08-25,833664
Total,2018-08-05,2018-08-26,838016
Total,2018-08-05,2018-08-27,841344
Total,2018-08-05,2018-08-28,845184
Total,2018-08-05,2018-08-29,847616
Total,2018-08-05,2018-08-30,848384
Total,2018-08-06,2018-08-06,89280
Total,2018-08-06,2018-08-07,95918
Total,2018-08-06,2018-08-16,627966
Total,2018-08-06,2018-08-17,629376
Total,2018-08-06,2018-08-18,676991
Total,2018-08-06,2018-08-19,729597
Total,2018-08-06,2018-08-20,760958
Total,2018-08-06,2018-08-21,784255
Total,2018-08-06,2018-08-22,807168
Total,2018-08-06,2018-08-23,814848
Total,2018-08-06,2018-08-24,818560
Total,2018-08-06,2018-08-25,822912
Total,2018-08-06,2018-08-26,827776
Total,2018-08-06,2018-08-27,831616
Total,2018-08-06,2018-08-28,836736
Total,2018-08-06,2018-08-29,839296
Total,2018-08-06,2018-08-30,840064
Total,2018-08-07,2018-08-07,35240
Total,2018-08-07,2018-08-08,204000
Total,2018-08-07,2018-08-09,438785
Total,2018-08-07,2018-08-10,548480
Total,2018-08-07,2018-08-11,572145
Total,2018-08-07,2018-08-16,624254
Total,2018-08-07,2018-08-17,625664
Total,2018-08-07,2018-08-18,673791
Total,2018-08-07,2018-08-19,727293
Total,2018-08-07,2018-08-20,758910
Total,2018-08-07,2018-08-21,782463
Total,2018-08-07,2018-08-22,805504
Total,2018-08-07,2018-08-23,813184
Total,2018-08-07,2018-08-24,817024
Total,2018-08-07,2018-08-25,821504
Total,2018-08-07,2018-08-26,826368
Total,2018-08-07,2018-08-27,830208
Total,2018-08-07,2018-08-28,835456
Total,2018-08-07,2018-08-29,838016
Total,2018-08-07,2018-08-30,838784
Total,2018-08-08,2018-08-08,184512
Total,2018-08-08,2018-08-09,432065
Total,2018-08-08,2018-08-10,544640
Total,2018-08-08,2018-08-11,568503
Total,2018-08-08,2018-08-16,621694
Total,2018-08-08,2018-08-17,623104
Total,2018-08-08,2018-08-18,671743
Total,2018-08-08,2018-08-19,725373
Total,2018-08-08,2018-08-20,757758
Total,2018-08-08,2018-08-21,781823
Total,2018-08-08,2018-08-22,804864
Total,2018-08-08,2018-08-23,812544
Total,2018-08-08,2018-08-24,816384
Total,2018-08-08,2018-08-25,820864
Total,2018-08-08,2018-08-26,825728
Total,2018-08-08,2018-08-27,829568
Total,2018-08-08,2018-08-28,834944
Total,2018-08-08,2018-08-29,837504
Total,2018-08-08,2018-08-30,838272
Total,2018-08-09,2018-08-09,367617
Total,2018-08-09,2018-08-10,534400
Total,2018-08-09,2018-08-11,560339
Total,2018-08-09,2018-08-16,617854
Total,2018-08-09,2018-08-17,619392
Total,2018-08-09,2018-08-18,668543
Total,2018-08-09,2018-08-19,722812
Total,2018-08-09,2018-08-20,756350
Total,2018-08-09,2018-08-21,780543
Total,2018-08-09,2018-08-22,803840
Total,2018-08-09,2018-08-23,811520
Total,2018-08-09,2018-08-24,815360
Total,2018-08-09,2018-08-25,819840
Total,2018-08-09,2018-08-26,824704
Total,2018-08-09,2018-08-27,828544
Total,2018-08-09,2018-08-28,833920
Total,2018-08-09,2018-08-29,836480
Total,2018-08-09,2018-08-30,837248
Total,2018-08-10,2018-08-10,366207
Total,2018-08-10,2018-08-11,432792
Total,2018-08-10,2018-08-16,574206
Total,2018-08-10,2018-08-17,577280
Total,2018-08-10,2018-08-18,631679
Total,2018-08-10,2018-08-19,695292
Total,2018-08-10,2018-08-20,735614
Total,2018-08-10,2018-08-21,763390
Total,2018-08-10,2018-08-22,788992
Total,2018-08-10,2018-08-23,797568
Total,2018-08-10,2018-08-24,802944
Total,2018-08-10,2018-08-25,807936
Total,2018-08-10,2018-08-26,813696
Total,2018-08-10,2018-08-27,818688
Total,2018-08-10,2018-08-28,825856
Total,2018-08-10,2018-08-29,829184
Total,2018-08-10,2018-08-30,830080
Total,2018-08-11,2018-08-11,211776
Total,2018-08-11,2018-08-12,299005
Total,2018-08-11,2018-08-13,354384
Total,2018-08-11,2018-08-16,484094
Total,2018-08-11,2018-08-17,489600
Total,2018-08-11,2018-08-18,555647
Total,2018-08-11,2018-08-19,635772
Total,2018-08-11,2018-08-20,691198
Total,2018-08-11,2018-08-21,726270
Total,2018-08-11,2018-08-22,756736
Total,2018-08-11,2018-08-23,765952
Total,2018-08-11,2018-08-24,772224
Total,2018-08-11,2018-08-25,778880
Total,2018-08-11,2018-08-26,786048
Total,2018-08-11,2018-08-27,792320
Total,2018-08-11,2018-08-28,801664
Total,2018-08-11,2018-08-29,807296
Total,2018-08-11,2018-08-30,808960
Total,2018-08-12,2018-08-12,167328
Total,2018-08-12,2018-08-13,368636
Total,2018-08-12,2018-08-14,401891
Total,2018-08-12,2018-08-16,426686
Total,2018-08-12,2018-08-17,433728
Total,2018-08-12,2018-08-18,501759
Total,2018-08-12,2018-08-19,590844
Total,2018-08-12,2018-08-20,653182
Total,2018-08-12,2018-08-21,693759
Total,2018-08-12,2018-08-22,726912
Total,2018-08-12,2018-08-23,737920
Total,2018-08-12,2018-08-24,745856
Total,2018-08-12,2018-08-25,753920
Total,2018-08-12,2018-08-26,761856
Total,2018-08-12,2018-08-27,769280
Total,2018-08-12,2018-08-28,779264
Total,2018-08-12,2018-08-29,786560
Total,2018-08-12,2018-08-30,788864
Total,2018-08-13,2018-08-13,304956
Total,2018-08-13,2018-08-14,357549
Total,2018-08-13,2018-08-16,386941
Total,2018-08-13,2018-08-17,394624
Total,2018-08-13,2018-08-18,467455
Total,2018-08-13,2018-08-19,563452
Total,2018-08-13,2018-08-20,629758
Total,2018-08-13,2018-08-21,673279
Total,2018-08-13,2018-08-22,708608
Total,2018-08-13,2018-08-23,721152
Total,2018-08-13,2018-08-24,729600
Total,2018-08-13,2018-08-25,738304
Total,2018-08-13,2018-08-26,746496
Total,2018-08-13,2018-08-27,754176
Total,2018-08-13,2018-08-28,764544
Total,2018-08-13,2018-08-29,772352
Total,2018-08-13,2018-08-30,775168
Total,2018-08-14,2018-08-14,224254
Total,2018-08-14,2018-08-15,253462
Total,2018-08-14,2018-08-16,306173
Total,2018-08-14,2018-08-17,321344
Total,2018-08-14,2018-08-18,403326
Total,2018-08-14,2018-08-19,521083
Total,2018-08-14,2018-08-20,599549
Total,2018-08-14,2018-08-21,648063
Total,2018-08-14,2018-08-22,686464
Total,2018-08-14,2018-08-23,700928
Total,2018-08-14,2018-08-24,710016
Total,2018-08-14,2018-08-25,719616
Total,2018-08-14,2018-08-26,728704
Total,2018-08-14,2018-08-27,737792
Total,2018-08-14,2018-08-28,749312
Total,2018-08-14,2018-08-29,758144
Total,2018-08-14,2018-08-30,761216
Total,2018-08-15,2018-08-15,159004
Total,2018-08-15,2018-08-16,219259
Total,2018-08-15,2018-08-17,247680
Total,2018-08-15,2018-08-18,342334
Total,2018-08-15,2018-08-19,479738
Total,2018-08-15,2018-08-20,570874
Total,2018-08-15,2018-08-21,624894
Total,2018-08-15,2018-08-22,667776
Total,2018-08-15,2018-08-23,683648
Total,2018-08-15,2018-08-24,693760
Total,2018-08-15,2018-08-25,704640
Total,2018-08-15,2018-08-26,714496
Total,2018-08-15,2018-08-27,724480
Total,2018-08-15,2018-08-28,736896
Total,2018-08-15,2018-08-29,746368
Total,2018-08-15,2018-08-30,750208
Total,2018-08-16,2018-08-16,148858
Total,2018-08-16,2018-08-17,196288
Total,2018-08-16,2018-08-18,303869
Total,2018-08-16,2018-08-19,457209
Total,2018-08-16,2018-08-20,556282
Total,2018-08-16,2018-08-21,616830
Total,2018-08-16,2018-08-22,661120
Total,2018-08-16,2018-08-23,678016
Total,2018-08-16,2018-08-24,688128
Total,2018-08-16,2018-08-25,699392
Total,2018-08-16,2018-08-26,709760
Total,2018-08-16,2018-08-27,720256
Total,2018-08-16,2018-08-28,733056
Total,2018-08-16,2018-08-29,742784
Total,2018-08-16,2018-08-30,746752
Total,2018-08-17,2018-08-17,124832
Total,2018-08-17,2018-08-18,259453
Total,2018-08-17,2018-08-19,436344
Total,2018-08-17,2018-08-20,544249
Total,2018-08-17,2018-08-21,608894
Total,2018-08-17,2018-08-22,654720
Total,2018-08-17,2018-08-23,672256
Total,2018-08-17,2018-08-24,683008
Total,2018-08-17,2018-08-25,695168
Total,2018-08-17,2018-08-26,706048
Total,2018-08-17,2018-08-27,717056
Total,2018-08-17,2018-08-28,730112
Total,2018-08-17,2018-08-29,740224
Total,2018-08-17,2018-08-30,744320
Total,2018-08-18,2018-08-18,190652
Total,2018-08-18,2018-08-19,402103
Total,2018-08-18,2018-08-20,527353
